key,recruitmentkey,firstname,lastname,slug,hometown,state,highschool,classyear,pos,height,height_in,weight,consensus_rating,consensus_st,consensus_pos,consensus_ovr,on3_rating,on3_st,on3_pos,on3_ovr,s247_rating,s247_st,s247_pos,s247_ovr,espn_rating,espn_st,espn_pos,espn_ovr,rivals_rating,rivals_st,rivals_pos,rivals_ovr,committed,
40792,3799,Efrem,Oliphant,efrem-oliphant-40792,Houston, TX,Langham Creek,2010,LB,'6-2,74.0,215,84.05,147,106,917,null,null,null,null,null,null,null,null,74,null,115,null,5.6,null,56,null,Houston,
44464,3857,Gabe,Baker,gabe-baker-44464,San Antonio, TX,MacArthur,2010,S,'6-2,74.0,200,84.05,148,68,918,null,null,null,null,null,null,null,null,74,null,105,null,5.6,null,70,null,Rice,
54983,3901,Jamal,Woodyard,jamal-woodyard-54983,Fairhope, AL,Fairhope,2010,ATH,'5-8,68.0,200,84.05,31,32,919,null,null,null,null,null,null,null,null,79,null,21,null,5.5,null,null,null,Southern Miss,
15787,4458,Bryce,Gilbert,bryce-gilbert-15787,Brookfield, WI,Brookfield Central,2010,DL,'6-2,74.0,285,84.05,7,91,920,null,null,null,null,null,null,null,null,74,null,115,null,5.6,7,null,null,Wisconsin,
87836,4658,Michael,Heitz,michael-heitz-87836,Table Grove, IL,V I T Sr,2010,OT,'6-6,78.0,257,84.05,19,61,921,null,null,null,null,null,null,null,null,74,null,106,null,5.6,21,null,null,Illinois,
110037,4885,Tank,Sessions,tank-sessions-110037,Columbus, GA,Columbus,2010,TE,'6-5,77.0,230,84.05,79,47,922,null,null,null,null,null,null,null,null,74,null,58,null,5.6,60,30,null,Florida State,
69436,4917,Justin,Henderson,justin-henderson-69436,Bamberg, SC,Bamberg-Ehrhardt,2010,EDGE,'6-4,76.0,228,84.05,21,84,923,null,null,null,null,null,null,null,null,74,null,125,null,5.6,26,46,null,Kentucky,
8965,4960,Avery,Williamson,avery-williamson-8965,Milan, TN,Milan,2010,LB,'6-1,73.0,246,84.05,15,107,924,null,null,null,null,null,null,null,null,74,null,56,null,5.6,14,null,null,Kentucky,
37206,5064,Dionza,Bradford,dionza-bradford-37206,Death Valley, CA,Serrano,2010,RB,'6-0,72.0,200,84.05,110,105,925,null,null,null,null,null,null,null,null,74,171,148,null,5.6,null,70,null,UNLV,
52368,5087,Jacoby,Hale,jacoby-hale-52368,Beaumont, TX,Beaumont Central,2010,LB,'6-1,73.0,195,84.05,149,108,926,null,null,null,null,null,null,null,null,74,null,109,null,5.6,null,80,null,Utah,
80433,5094,Lucky,Radley,lucky-radley-80433,Woodland Hills, CA,Taft ,2010,S,'5-9,69.0,184,84.05,111,69,927,null,null,null,null,null,null,null,null,74,162,130,null,5.6,null,null,null,Utah,
74962,5148,Khambrel,McGee,khambrel-mcgee-74962,Miami, FL,Northwestern,2010,CB,'5-9,69.0,165,84.05,131,80,928,null,null,null,null,null,null,null,null,74,null,162,null,5.6,null,57,null,FIU,
47019,5318,Greg,Watson,greg-watson-47019,Rancho Cucamonga, CA,Rancho Cucamonga,2010,ATH,'6-0,72.0,185,84.05,112,33,929,null,null,null,null,null,null,null,null,74,161,172,null,5.6,null,88,null,Fresno State,
89336,6824,Mike,Sadler,mike-sadler-89336,Grand Rapids, MI,Forest Hills Northern,2010,K,'6-1,73.0,185,84.05,18,3,930,null,null,null,null,null,null,null,null,79,null,5,null,5.5,28,7,null,Michigan State,
120836,13777,Will,Hagerup,will-hagerup-120836,Milwaukee, WI,Whitefish Bay,2010,K,'6-4,76.0,215,84.05,8,4,931,null,null,null,null,null,null,null,null,79,null,3,null,5.5,10,3,null,Michigan,
42266,52018,Eric,Mitchell,eric-mitchell-42266,Cape Coral, FL,Mariner,2010,ATH,'5-11,71.0,170,84.05,132,34,932,null,null,null,null,null,null,null,null,74,null,176,null,5.6,null,null,null,Ole Miss,
46471,52432,Grant,Gill,grant-gill-46471,Mcgehee, AR,Mcgehee,2010,S,'6-1,73.0,201,84.05,8,70,933,null,null,null,null,null,null,null,null,74,null,188,null,5.6,14,null,null,Arkansas State,
61344,131216,Jessel,Curry,jessel-curry-61344,Buford, GA,Buford,2010,LB,'6-1,73.0,214,84.05,80,109,934,null,null,null,null,null,null,null,null,74,null,11,null,5.6,62,44,null,Auburn,
30737,131293,Darren,Daniel,darren-daniel-30737,Phenix City, AL,Central,2010,QB,'6-4,76.0,186,84.05,32,70,935,null,null,null,null,null,null,null,null,74,null,192,null,5.6,32,25,null,Stanford,
44295,7145,Fred,Thompson,fred-thompson-44295,Oakland, CA,Oakland Technical,2010,DL,'6-4,76.0,290,84,113,92,936,null,null,null,null,79,null,null,null,null,null,null,null,5.7,78,50,null,Oregon State,
135766,2228,Julian,Horton,julian-horton-135766,Norcross, GA,Greater Atlanta Christian School,2010,WR,'-,0,null,83.9,81,117,937,null,null,null,null,80,null,null,null,78,null,67,null,5.6,61,76,null,Arkansas,
103874,2181,Ryan,White,ryan-white-103874,Tallahassee, FL,Lincoln,2010,CB,'6-4,76.0,187,83.6,133,81,938,null,null,null,null,null,null,null,null,78,null,61,null,5.5,null,null,null,Auburn,
135785,2367,Nick,Jones,nick-jones-135785,Duncan, SC,Byrnes,2010,TE,'6-4,76.0,248,83.6,22,48,939,null,null,null,null,80,null,null,null,77,null,87,null,5.6,25,null,null,South Carolina,
24321,2379,Cody,Gibson,cody-gibson-24321,Tallahassee, FL,Lincoln,2010,OT,'6-7,79.0,286,83.6,134,62,940,null,null,null,null,80,null,null,null,77,null,50,null,5.6,null,64,null,South Carolina,
103353,2492,Ryan,Lankford,ryan-lankford-103353,Jacksonville, FL,Paxon School/advanced Studies,2010,WR,'5-11,71.0,175,83.6,135,118,941,null,null,null,null,null,null,null,null,78,null,59,null,5.5,null,null,null,Illinois,
111730,2553,Terrence,Talbott,terrence-talbott-111730,Dayton, OH,Wayne,2010,CB,'5-10,70.0,172,83.6,44,82,942,null,null,null,null,null,null,null,null,78,null,33,null,5.5,47,null,null,Michigan,
27704,2557,D.J.,Williamson,dj-williamson-27704,Warren, OH,Warren G Harding,2010,WR,'6-1,73.0,172,83.6,45,119,943,null,null,null,null,null,null,null,null,78,null,54,null,5.5,53,null,null,Michigan,
119392,2601,Venric,Mark,venric-mark-119392,Houston, TX,St Pius X,2010,ATH,'5-9,69.0,160,83.6,150,35,944,null,null,null,null,null,null,null,null,73,null,199,null,5.6,null,null,null,Northwestern,
105521,2602,Sean,McEvilly,sean-mcevilly-105521,Orange, CA,Orange Lutheran,2010,OT,'6-5,77.0,270,83.6,114,63,945,null,null,null,null,null,null,null,null,78,53,48,null,5.5,null,null,null,Northwestern,
135812,2639,E.J.,Johnson,ej-johnson-135812,Cocoa, FL,Cocoa,2010,S,'6-1,73.0,175,83.6,136,71,946,null,null,null,null,null,null,null,null,73,null,137,null,5.6,null,null,null,Purdue,
66472,2651,Joseph,Brennan,joseph-brennan-66472,Cherry Hill, NJ,Camden Catholic,2010,QB,'6-4,76.0,178,83.6,13,71,947,null,null,null,null,null,null,null,null,78,null,35,null,5.5,21,null,null,Wisconsin,
82135,2654,Manasseh,Garner,manasseh-garner-82135,Pittsburgh, PA,Brashear,2010,TE,'6-2,74.0,220,83.6,31,49,948,null,null,null,null,null,null,null,null,78,null,50,null,5.5,35,null,null,Wisconsin,
24120,2772,Clint,Shepherd,clint-shepherd-24120,Eaton, OH,Eaton,2010,IOL,'6-4,76.0,270,83.6,46,65,949,null,null,null,null,null,null,null,null,78,null,16,null,5.5,65,null,null,Cincinnati,
1650,2870,Adrian,Flemming,adrian-flemming-1650,Ashburn, VA,Broad Run,2010,WR,'6-4,76.0,195,83.6,21,120,950,null,null,null,null,null,null,null,null,78,null,74,null,5.5,null,null,null,Syracuse,
61635,2991,Jimmay,Mundine,jimmay-mundine-61635,Denison, TX,Denison,2010,TE,'6-2,74.0,240,83.6,151,50,951,null,null,null,null,null,null,null,null,73,null,77,null,5.6,null,79,null,Kansas,
68000,3052,Joshua,Mitchell,joshua-mitchell-68000,Corona, CA,Eleanor Roosevelt,2010,CB,'5-11,71.0,160,83.6,115,83,952,null,null,null,null,null,null,null,null,73,185,96,null,5.6,97,55,null,Nebraska,
44958,3103,Garrett,Gramling,garrett-gramling-44958,Denton, TX,Ryan,2010,OT,'6-6,78.0,310,83.6,152,64,953,null,null,null,null,null,null,null,null,78,null,39,null,5.5,null,null,null,Texas A&M,
102813,3133,Russell,Polk,russell-polk-102813,Dallas, TX,Carter,2010,S,'5-11,71.0,200,83.6,153,72,954,null,null,null,null,null,null,null,null,73,null,157,null,5.6,null,75,null,Texas Tech,
117950,3196,Tyler,Perry,tyler-perry-117950,Ventura, CA,Buena,2010,TE,'6-5,77.0,240,83.6,116,51,955,null,null,null,null,null,null,null,null,73,175,67,null,5.6,91,28,null,Oregon State,
9364,3212,Barry,Browning,barry-browning-9364,Fort Worth, TX,Everman,2010,CB,'6-0,72.0,175,83.6,154,84,956,null,null,null,null,null,null,null,null,78,null,47,null,5.5,null,null,null,Stanford,
40424,3219,Ed,Reynolds,ed-reynolds-40424,Woodberry Forest, VA,Woodberry Forest,2010,S,'6-1,73.0,207,83.6,22,73,957,null,null,null,null,null,null,null,null,78,null,38,null,5.5,null,null,null,Stanford,
119978,3234,Wade,Yandall,wade-yandall-119978,Carson, CA,Carson,2010,IOL,'6-4,76.0,300,83.6,117,66,958,null,null,null,null,null,null,null,null,73,198,137,null,5.6,null,60,null,UCLA,
47734,3249,Hau'oli,Kikaha,hauoli-kikaha-47734,Kahuku, HI,Kahuku,2010,EDGE,'6-2,74.0,253,83.6,9,85,959,null,null,null,null,null,null,null,null,78,null,64,null,5.5,16,null,null,Washington,
110989,3256,Taz,Stevenson,taz-stevenson-110989,Mililani, HI,Mililani,2010,S,'6-2,74.0,190,83.6,10,74,960,null,null,null,null,null,null,null,null,73,null,203,null,5.6,6,49,null,Washington,
48766,3372,Ian,Evans,ian-evans-48766,Hammonton, NJ,Hammonton,2010,EDGE,'6-2,74.0,245,83.6,14,86,961,null,null,null,null,null,null,null,null,78,null,36,null,5.5,25,null,null,Maryland,
83245,3379,Mario,Rowson,mario-rowson-83245,Norfolk, VA,Lake Taylor,2010,CB,'6-3,75.0,185,83.6,23,85,962,null,null,null,null,null,null,null,null,73,null,157,null,5.6,23,67,null,Maryland,
55269,3549,Jamel,Martin,jamel-martin-55269,Bolingbrook, IL,Bolingbrook,2010,RB,'6-1,73.0,195,83.6,20,106,963,null,null,null,null,null,null,null,null,73,null,170,null,5.6,22,83,null,Bowling Green,
54724,3660,Jamaal,Bass,jamaal-bass-54724,Hollywood, FL,Miramar,2010,LB,'6-0,72.0,210,83.6,137,110,964,null,null,null,null,null,null,null,null,73,null,133,null,5.6,null,52,null,Northern Illinois,
135901,3792,Aaron,Johnson,aaron-johnson-135901,Longview, TX,Longview,2010,ATH,'6-1,73.0,175,83.6,155,36,965,null,null,null,null,null,null,null,null,73,null,113,null,5.6,null,83,null,Houston,
40431,3831,Ed,Sullivan,ed-sullivan-40431,Boca Raton, FL,Boca Raton,2010,QB,'6-2,74.0,195,83.6,138,72,966,null,null,null,null,null,null,null,null,78,null,23,null,5.5,null,34,null,Marshall,
26471,4008,Cornelius,Whitehead,cornelius-whitehead-26471,Mount Dora, FL,Mt. Dora,2010,WR,'6-1,73.0,165,83.6,139,121,967,null,null,null,null,null,null,null,null,78,null,46,null,5.5,null,null,null,UCF,
58020,4016,Javia,Hall,javia-hall-58020,Dallas, TX,Skyline,2010,QB,'6-1,73.0,175,83.6,156,73,968,null,null,null,null,null,null,null,null,73,null,112,null,5.6,null,34,null,UTEP,
19624,4026,Chad,Moncure,chad-moncure-19624,Austin, TX,William B. Travis,2010,S,'6-0,72.0,180,83.6,157,75,969,null,null,null,null,null,null,null,null,73,null,133,null,5.6,null,71,null,UTEP,
30433,4034,Darius,Tubbs,darius-tubbs-30433,Humble, TX,Humble,2010,WR,'6-4,76.0,215,83.6,158,122,970,null,null,null,null,null,null,null,null,73,null,194,null,5.6,null,null,null,Signed,
63768,4789,John,Young,john-young-63768,Los Angeles, CA,Loyola,2010,TE,'6-4,76.0,225,83.6,118,52,971,null,null,null,null,null,null,null,null,73,183,69,null,5.6,93,29,null,UCLA,
46234,5157,Glenn,Coleman,glenn-coleman-46234,Harvey, LA,West Jefferson,2010,WR,'6-1,73.0,190,83.6,26,123,972,null,null,null,null,null,null,null,null,73,null,188,null,5.6,22,79,null,FIU,
94224,5307,Ofa,Fifita,ofa-fifita-94224,San Bernardino, CA,Arroyo Valley,2010,LB,'6-0,72.0,220,83.6,119,111,973,null,null,null,null,null,null,null,null,73,178,129,null,5.6,null,62,null,Fresno State,
111386,5610,Terrance,Montgomery,terrance-montgomery-111386,Los Angeles, CA,West Adams Prep,2010,WR,'5-11,71.0,180,83.6,120,124,974,null,null,null,null,null,null,null,null,78,43,61,null,5.5,null,null,null,California,
113905,6800,Tony,Lippett,tony-lippett-113905,Detroit, MI,Crockett ,2010,CB,'6-3,75.0,192,83.6,19,86,975,null,null,null,null,null,null,null,null,78,null,50,null,5.5,19,null,null,Michigan State,
139808,52148,Nehemie,Kankolongo,nehemie-kankolongo-139808,Port Coquitlam, BC,Terry Fox,2010,RB,'6-1,73.0,200,83.6,null,107,976,null,null,null,null,null,null,null,null,73,null,177,null,5.6,null,63,null,Wyoming,
29988,52294,Darian,Godfrey,darian-godfrey-29988,Gilmer, TX,Gilmer,2010,QB,'6-1,73.0,190,83.6,159,74,977,null,null,null,null,null,null,null,null,78,null,46,null,5.5,null,null,null,New Mexico,
139821,52303,Hau'oli,Jamora,hauoli-jamora-139821,Kahuku, HI,Kahuku,2010,EDGE,'6-2,74.0,230,83.6,11,87,978,null,null,null,null,null,null,null,null,78,null,64,null,5.5,16,null,null,Washington,
123320,131407,Zack,Dilley,zack-dilley-123320,Menifee, CA,Paloma Valley,2010,OT,'6-5,77.0,280,83.6,121,65,979,null,null,null,null,null,null,null,null,73,191,135,null,5.6,null,59,null,San Diego State,
28744,3068,Damon,Williams,damon-williams-28744,Irving, TX,Nimitz,2010,DL,'6-3,75.0,293,83.35714285714286,160,93,980,null,null,null,null,null,null,null,null,68,null,193,null,5.7,65,35,null,Oklahoma,
11568,2222,Brad,Hefley,brad-hefley-11568,Joplin, MO,Joplin,2010,TE,'6-4,76.0,250,83.3,15,53,981,null,null,null,null,80,null,null,null,76,null,76,null,5.6,15,86,null,Arkansas,
100978,2249,Robert,Clark,robert-clark-100978,Palm Beach Gardens, FL,Dwyer,2010,WR,'5-9,69.0,182,83.15,140,125,982,null,null,null,null,null,null,null,null,77,null,48,null,5.5,null,null,null,Florida,
135773,2271,Jabari,Johnson,jabari-johnson-135773,Stone Mountain, GA,Stephenson,2010,EDGE,'-,0,null,83.15,82,88,983,null,null,null,null,null,null,null,null,77,null,66,null,5.5,null,null,null,Kentucky,
81590,2274,Malcolm,McDuffen,malcolm-mcduffen-81590,Hopkinsville, KY,Christian County,2010,LB,'6-3,75.0,205,83.15,6,112,984,null,null,null,null,null,null,null,null,77,null,51,null,5.5,8,null,null,Kentucky,
59654,2317,Jeff,Scott,jeff-scott-59654,Miami, FL,Archbishop Carroll,2010,RB,'5-8,68.0,170,83.15,141,108,985,null,null,null,null,null,null,null,null,77,null,89,null,5.5,null,null,null,Ole Miss,
135789,2424,Martaze,Jackson,martaze-jackson-135789,Demopolis, AL,Demopolis,2010,LB,'6-2,74.0,225,83.15,33,113,986,null,null,null,null,null,null,null,null,77,null,78,null,5.5,null,null,null,Tennessee,
46568,2457,Grant,Ramsay,grant-ramsay-46568,Marietta, GA,Pope,2010,IOL,'6-5,77.0,280,83.15,83,67,987,null,null,null,null,null,null,null,null,77,null,59,null,5.5,null,null,null,Vanderbilt,
112795,2517,Tim,O'Conner,tim-oconner-112795,Cincinnati, OH,Elder,2010,WR,'6-4,76.0,190,83.15,47,126,988,null,null,null,null,null,null,null,null,72,null,196,null,5.6,45,null,null,Indiana,
108428,2558,Stephen,Hopkins,stephen-hopkins-108428,Flower Mound, TX,Marcus,2010,RB,'6-0,72.0,235,83.15,161,109,989,null,null,null,null,null,null,null,null,77,null,50,null,5.5,null,null,null,Michigan,
118772,2571,Tyrone,Bouie,tyrone-bouie-118772,Sanford, FL,Seminole,2010,CB,'6-0,72.0,170,83.15,142,87,990,null,null,null,null,null,null,null,null,77,null,40,null,5.5,null,null,null,Minnesota,
67655,2586,Josh,Tauaefa,josh-tauaefa-67655,Lake Dallas, TX,Lake Dallas,2010,DL,'6-2,74.0,265,83.15,162,94,991,null,null,null,null,null,null,null,null,72,null,174,null,5.6,null,null,null,Minnesota,
120841,2596,Will,Hampton,will-hampton-120841,Houston, TX,Cy Creek,2010,DL,'6-3,75.0,270,83.15,163,95,992,null,null,null,null,null,null,null,null,77,null,50,null,5.5,null,null,null,Northwestern,
135806,2598,Tony,Jones,tony-jones-135806,Grand Blanc, MI,Grand Blanc Community,2010,WR,'6-1,73.0,180,83.15,20,127,993,null,null,null,null,null,null,null,null,77,null,103,null,5.5,21,null,null,Northwestern,
56105,2669,Jameson,Wright,jameson-wright-56105,Fort Pierce, FL,Fort Pierce Westwood,2010,S,'6-2,74.0,171,83.15,143,76,994,null,null,null,null,null,null,null,null,77,null,66,null,5.5,null,null,null,Wisconsin,
59559,2814,Jeff,Knox Jr.,jeff-knox-jr-59559,Hyattsville, MD,DeMatha Catholic,2010,ATH,'6-2,74.0,205,83.15,20,37,995,null,null,null,null,null,null,null,null,77,null,88,null,5.5,null,null,null,Pittsburgh,
109532,2818,T.J.,Peeler,tj-peeler-109532,Ashburn, VA,Broad Run,2010,RB,'6-1,73.0,200,83.15,24,110,996,null,null,null,null,null,null,null,null,77,null,42,null,5.5,null,null,null,Pittsburgh,
28941,2821,Dan,Schneider,dan-schneider-28941,Avon Lake, OH,Avon Lake,2010,TE,'6-4,76.0,230,83.15,48,54,997,null,null,null,null,null,null,null,null,77,null,23,null,5.5,49,null,null,Pittsburgh,
38701,2889,Doug,Rigg,doug-rigg-38701,Oradell, NJ,Bergen Catholic,2010,LB,'6-1,73.0,237,83.15,15,114,998,null,null,null,null,null,null,null,null,77,null,83,null,5.5,28,null,null,West Virginia,
135847,2973,Shontrelle,Johnson,shontrelle-johnson-135847,Deland, FL,Deland,2010,RB,'5-9,69.0,165,83.15,144,111,999,null,null,null,null,null,null,null,null,77,null,66,null,5.5,null,28,null,Iowa State,
135848,3002,Kason,Hostrup,kason-hostrup-135848,Sachse, TX,Sachse,2010,IOL,'6-5,77.0,270,83.15,164,68,1000,null,null,null,null,null,null,null,null,77,null,58,null,5.5,null,null,null,Kansas State,
47027,3039,Greg,White,greg-white-47027,De Queen, AR,Dequeen,2010,S,'6-2,74.0,215,83.15,9,77,1001,null,null,null,null,null,null,null,null,77,null,38,null,5.5,15,null,null,Missouri,
113205,3054,Tobi,Okuyemi,tobi-okuyemi-113205,Minneapolis, MN,Wayzata,2010,EDGE,'6-3,75.0,250,83.15,7,89,1002,null,null,null,null,null,null,null,null,77,null,74,null,5.5,6,null,null,Nebraska,
123315,3076,Zack,Craig,zack-craig-123315,Spring Branch, TX,Smithson Valley,2010,S,'6-2,74.0,175,83.15,165,78,1003,null,null,null,null,null,null,null,null,77,null,53,null,5.5,null,null,null,Oklahoma State,
135852,3077,Deion,Imade,deion-imade-135852,Rowlett, TX,Rowlett,2010,S,'6-0,72.0,185,83.15,166,79,1004,null,null,null,null,null,null,null,null,77,null,65,null,5.5,null,null,null,Oklahoma State,
123167,3137,Zach,Winbush,zach-winbush-123167,Schertz, TX,Samuel Clemens,2010,LB,'6-2,74.0,200,83.15,167,115,1005,null,null,null,null,null,null,null,null,77,null,58,null,5.5,null,null,null,Texas Tech,
96964,3244,Princeton,Fuimaono,princeton-fuimaono-96964,Long Beach, CA,Jordan,2010,LB,'6-1,73.0,190,83.15,122,116,1006,null,null,null,null,null,null,null,null,77,67,52,null,5.5,null,null,null,Washington,
44859,3245,Garret,Gilliland,garret-gilliland-44859,Orange, CA,Orange Lutheran,2010,LB,'6-0,72.0,210,83.15,123,117,1007,null,null,null,null,null,null,null,null,72,214,90,null,5.6,95,61,null,Washington,
135875,3417,Tim,Jackson,tim-jackson-135875,Saint Petersburg, FL,Gibbs,2010,EDGE,'6-5,77.0,235,83.15,145,90,1008,null,null,null,null,null,null,null,null,77,null,71,null,5.5,null,null,null,North Carolina,
76610,3466,Kyle,Fuller,kyle-fuller-76610,Baltimore, MD,Mount Saint Joseph,2010,CB,'6-0,72.0,190,83.15,21,88,1009,null,null,null,null,null,null,null,null,77,null,43,null,5.5,null,null,null,Virginia Tech,
35493,3767,Desi,Brown,desi-brown-35493,Saint Louis, MO,Webster Groves,2010,LB,'6-2,74.0,220,83.15,16,118,1010,null,null,null,null,null,null,null,null,77,null,76,null,5.5,18,null,null,East Carolina,
73454,3786,Kent,Brooks,kent-brooks-73454,Humble, TX,Atascocita,2010,CB,'5-10,70.0,200,83.15,168,89,1011,null,null,null,null,null,null,null,null,77,null,72,null,5.5,null,null,null,Houston,
135902,3793,Jordan,Jolly,jordan-jolly-135902,Missouri City, TX,Elkins,2010,WR,'6-0,72.0,168,83.15,169,128,1012,null,null,null,null,null,null,null,null,77,null,82,null,5.5,null,null,null,Houston,
44216,3838,Fred,Harvey,fred-harvey-44216,Memphis, TN,White Station,2010,LB,'5-11,71.0,230,83.15,16,119,1013,null,null,null,null,null,null,null,null,77,null,45,null,5.5,24,null,null,Memphis,
26517,3899,Cortez,Bowen,cortez-bowen-26517,Memphis, TN,Trezevant,2010,LB,'6-2,74.0,220,83.15,17,120,1014,null,null,null,null,null,null,null,null,77,null,62,null,5.5,22,null,null,Southern Miss,
106078,3911,Seth,Reedy,seth-reedy-106078,Auburn, AL,Auburn,2010,IOL,'6-3,75.0,295,83.15,34,69,1015,null,null,null,null,null,null,null,null,77,null,35,null,5.5,null,null,null,Signed,
14011,3939,Brenton,Bogar,brenton-bogar-14011,Muskogee, OK,Muskogee,2010,CB,'5-9,69.0,170,83.15,19,90,1016,null,null,null,null,null,null,null,null,77,null,42,null,5.5,27,null,null,Tulsa,
96060,4000,Perry,Meiklejohn,perry-meiklejohn-96060,Miami, FL,Westminster Christian School,2010,IOL,'6-3,75.0,305,83.15,146,70,1017,null,null,null,null,null,null,null,null,72,null,134,null,5.6,null,19,null,UCF,
6329,4025,Anthony,McGhee,anthony-mcghee-6329,Garland, TX,North Garland,2010,WR,'5-11,71.0,185,83.15,170,129,1018,null,null,null,null,null,null,null,null,72,null,201,null,5.6,null,null,null,UTEP,
74518,5060,Kevin,White,kevin-white-74518,Round Rock, TX,Stony Point,2010,CB,'5-10,70.0,170,83.15,171,91,1019,null,null,null,null,null,null,null,null,77,null,41,null,5.5,null,null,null,TCU,
79246,5308,Lester,Fontenette,lester-fontenette-79246,San Diego, CA,Madison,2010,ATH,'6-2,74.0,210,83.15,124,38,1020,null,null,null,null,null,null,null,null,77,85,95,null,5.5,null,null,null,Fresno State,
6893,5369,Antonio,Burton,antonio-burton-6893,Denton, TX,Guyer,2010,CB,'5-9,69.0,190,83.15,172,92,1021,null,null,null,null,null,null,null,null,77,null,67,null,5.5,null,null,null,Louisiana Tech,
20796,52063,Chase,Petersen,chase-petersen-20796,Bentonville, AR,Bentonville,2010,OT,'6-4,76.0,280,83.15,10,66,1022,null,null,null,null,null,null,null,null,77,null,33,null,5.5,17,null,null,Louisville,
80964,52066,Luke,Woodley,luke-woodley-80964,Dallas, TX,Highland Park,2010,QB,'6-2,74.0,194,83.15,173,75,1023,null,null,null,null,null,null,null,null,77,null,49,null,5.5,null,null,null,Louisville,
73127,52071,Kenneth,Kirksey,kenneth-kirksey-73127,Daytona Beach, FL,Mainland,2010,DL,'6-1,73.0,290,83.15,147,96,1024,null,null,null,null,null,null,null,null,77,null,65,null,5.5,null,null,null,Rutgers,
11219,52154,Bob,Graham,bob-graham-11219,Jenks, OK,Jenks,2010,OT,'6-5,77.0,280,83.15,20,67,1025,null,null,null,null,null,null,null,null,77,null,63,null,5.5,28,null,null,Iowa State,
57216,52483,Jarrod,West,jarrod-west-57216,Bethlehem, PA,Liberty,2010,WR,'6-2,74.0,176,83.15,32,130,1026,null,null,null,null,null,null,null,null,77,null,96,null,5.5,34,null,null,Syracuse,
25146,131240,Collin,Ellis,collin-ellis-25146,Baton Rouge, LA,Dunham School,2010,LB,'6-1,73.0,200,83.15,27,121,1027,null,null,null,null,null,null,null,null,77,null,53,null,5.5,48,null,null,Northwestern,
106162,131271,Shaban,Dika,shaban-dika-106162,San Antonio, TX,Warren,2010,OT,'6-5,77.0,296,83.15,174,68,1028,null,null,null,null,null,null,null,null,77,null,60,null,5.5,null,null,null,Iowa State,
108251,131301,Steele,Divitto,steele-divitto-108251,Ramsey, NJ,Don Bosco Prep,2010,LB,'6-3,75.0,214,83.15,16,122,1029,null,null,null,null,null,null,null,null,77,null,57,null,5.5,18,null,null,Boston College,
91990,131401,Nermin,Delic,nermin-delic-91990,Tunnel Hill, GA,Northwest Whitfield County,2010,DL,'6-4,76.0,266,83.15,84,97,1030,null,null,null,null,null,null,null,null,77,null,26,null,5.5,null,null,null,None,
56208,149219,Jamil,Douglas,jamil-douglas-56208,Cypress, CA,Cypress,2010,IOL,'6-4,76.0,308,83.15,125,71,1031,null,null,null,null,null,null,null,null,77,84,70,null,5.5,null,null,null,Arizona State,
60029,154044,Jeremiah,Attaochu,jeremiah-attaochu-60029,Washington, DC,Archbishop Carroll,2010,LB,'6-3,75.0,252,83.15,2,123,1032,null,null,null,null,null,null,null,null,77,null,56,null,5.5,4,null,null,Georgia Tech,
146372,154752,Joseph,Champaign,joseph-champaign-146372,Loganville, GA,Grayson,2010,EDGE,'6-0,72.0,278,83.15,85,91,1033,null,null,null,null,null,null,null,null,77,null,69,null,5.5,null,null,null,None,
162676,179640,Chris,Johnson,chris-johnson-162676,San Antonio, TX,East Central,2010,RB,'5-10,70.0,182,83.15,175,112,1034,null,null,null,null,null,null,null,null,77,null,70,null,5.5,null,null,null,UTSA,
135834,2835,Tejay,Johnson,tejay-johnson-135834,Egg Harbor Township, NJ,Fork Union Military (HS),2010,ATH,'6-2,74.0,190,82.9,25,39,1035,null,null,null,null,86,null,null,null,73,null,132,null,5.5,15,null,null,Rutgers,
117886,2252,Tyler,Murphy,tyler-murphy-117886,Wethersfield, CT,Wethersfield,2010,WR,'5-8,68.0,180,82.87272727272727,8,131,1036,null,null,null,null,null,null,null,null,78,null,54,null,5.4,10,null,null,Florida,
42400,2279,Eric,Simmons,eric-simmons-42400,Atlanta, GA,Westlake,2010,CB,'6-0,72.0,185,82.87272727272727,86,93,1037,null,null,null,null,null,null,null,null,78,null,25,null,5.4,null,null,null,Kentucky,
89089,2640,Mike,Lee,mike-lee-89089,Pittsburgh, PA,Woodland Hills,2010,LB,'6-3,75.0,205,82.87272727272727,33,124,1038,null,null,null,null,null,null,null,null,78,null,34,null,5.4,null,null,null,Purdue,
114697,5477,Travis,Reynolds,travis-reynolds-114697,Fort Lauderdale, FL,Boyd Anderson,2010,WR,'6-0,72.0,170,82.81818181818181,148,132,1039,null,null,null,null,null,null,null,null,80,null,null,null,5.2,null,null,null,Utah State,
46491,5297,Grant,Hedrick,grant-hedrick-46491,Independence, OR,Central,2010,QB,'6-0,72.0,198,82.78571428571428,6,76,1040,null,null,null,null,null,null,null,null,67,null,168,null,5.7,5,24,null,Boise State,
10867,2451,Blake,Gowder,blake-gowder-10867,Blairsville, GA,Union County,2010,ATH,'6-2,74.0,215,82.7,87,40,1041,null,null,null,null,null,null,null,null,76,null,110,null,5.5,null,null,null,Vanderbilt,
